Streamliner,md5checksum,sat,SRTime,solverTime,solverTimeOut,nNodes,SRMemOut,SRTimeOut,Seed,baseSolverTime,baseSRTime,totalTime,baseTotalTime,solverTimeReduction,totalTimeReduction
10,4b92d932a0e2e5ffcd4fb71610ad10fd,True,22.688000000000002,6.0,0,7496.0,0,0,101414308,12.9,24.676,28.688000000000002,37.576,0.5348837209302326,0.2365339578454332
2,482563af24ef07e558ce739a25aa2dc1,False,4.795,0.3,0,0.0,0,0,78986094,16.4,5.2620000000000005,5.095,21.662,-inf,-inf
10,2a7d958c571bc1d192ec3f57ff997166,True,13.162,2.5,0,3950.0,0,0,1316827140,15.3,5.1160000000000005,15.662,20.416,0.8366013071895425,0.23285658307210028
10,78aeb98ed2566aaead5670b6a9dadb3d,True,18.234,2.6,0,4595.0,0,0,1884391688,17.7,17.532,20.834000000000003,35.232,0.8531073446327684,0.40866257947320606
10,08d49b98416dbb100bfa4234428efd51,True,10.534,44.7,0,424464.0,0,0,744323180,22.5,4.2860000000000005,55.234,26.786,-0.9866666666666668,-1.0620473381617261
10,658526d77ec075ed1c6a89699e4fa2b1,True,21.018,3.5,0,6229.0,0,0,1056092832,25.0,23.986,24.518,48.986000000000004,0.86,0.4994896501041114
10,fdf9485598ea83ec38b516b9e8352381,True,21.662,2.9,0,2886.0,0,0,344518559,22.8,21.302,24.561999999999998,44.102000000000004,0.8728070175438597,0.44306380663008493
2,c566f50a9fc59f8b82a803c252c742e2,False,7.269,0.4,0,0.0,0,0,2046511596,13.1,3.627,7.6690000000000005,16.727,-inf,-inf
10,914fec53f9953daaf607265952af66bf,True,17.172,21.5,0,238601.0,0,0,925836541,15.5,9.953,38.672,25.453,-0.3870967741935484,-0.5193493890700506
10,e99f3357ba88d028b0b6a71ba3e654f0,True,18.374000000000002,2.4,0,4414.0,0,0,318880298,16.1,12.869000000000002,20.774,28.969,0.8509316770186335,0.282888605060582
10,85f0e1f468133074506078d4663ed295,True,21.064,8.3,0,120549.0,0,0,1316827140,26.1,18.975,29.364,45.075,0.6819923371647509,0.3485524126455907
2,f81ee25223939655f15670ff26095385,False,5.787000000000001,0.3,0,0.0,0,0,1932416450,13.5,3.3760000000000003,6.087000000000001,16.876,-inf,-inf
2,9effcb03709b17aeea55bedd6ad68cbd,False,7.2139999999999995,0.3,0,0.0,0,0,250908876,19.5,3.182,7.513999999999999,22.682,-inf,-inf
2,12cd85de34d5d964f776f9941da86653,False,5.861000000000001,0.9,0,613.0,0,0,1100722462,18.9,3.85,6.761000000000001,22.75,-inf,-inf
10,f701319ad05cdd07082620e431ec5cc8,True,4.752,74.7,0,1226404.0,0,0,83764746,15.7,0.927,79.452,16.627,-3.7579617834394905,-3.7784928128946897
10,12bd279c3a93f3543671d028c9e2406a,True,20.012999999999998,3.1,0,5357.0,0,0,1217690403,24.4,22.019,23.113,46.419,0.8729508196721311,0.5020788901096533
2,9d4cfc69fbc664128a92acf38137396d,False,7.1739999999999995,1.7,0,1285.0,0,0,1284241217,14.3,2.728,8.873999999999999,17.028000000000002,-inf,-inf
10,c233626748eab01a56411b336d2afb3d,True,21.975,2.5,0,5326.0,0,0,344518559,16.3,19.14,24.475,35.44,0.8466257668711656,0.3093961625282166
2,7da0f09e59fd1d248970ae88a75912c8,False,1.401,0.0,0,0.0,0,0,68988760,24.6,4.9030000000000005,1.401,29.503,-inf,-inf
10,75ee80336a6d6cf28fb239569e2889a2,True,4.168,41.7,0,540424.0,0,0,388100837,21.3,1.973,45.868,23.273,-0.9577464788732395,-0.9708675288961459
2,3f69a81f529dd135bb7c5540b82aef2d,False,1.784,0.0,0,0.0,0,0,277159353,14.2,4.575,1.784,18.775,-inf,-inf
2,08d49b98416dbb100bfa4234428efd51,False,3.0239999999999996,0.0,0,0.0,0,0,744323180,22.5,4.2860000000000005,3.0239999999999996,26.786,-inf,-inf
2,6921f5e105773734c046fd35fe5725af,False,2.9330000000000003,0.0,0,0.0,0,0,744323180,28.0,3.017,2.9330000000000003,31.017,-inf,-inf
2,1fb7821f596b4381a73b1556ac1f59f5,False,2.799,0.0,0,0.0,0,0,1607214242,20.9,3.039,2.799,23.939,-inf,-inf
2,f003f3d04aa0d6769dd38c6c82fd6273,True,12.905,3.3,0,1566.0,0,0,1674225298,13.5,7.134,16.205,20.634,0.7555555555555555,0.21464573034796947
2,32e428685960e9d1c472b0459945d668,False,1.6369999999999998,0.0,0,0.0,0,0,925836541,20.8,1.854,1.6369999999999998,22.654,-inf,-inf
2,e3472757518fed8f4ee7b818f5d6b549,False,3.6189999999999998,0.0,0,0.0,0,0,744323180,16.7,3.432,3.6189999999999998,20.131999999999998,-inf,-inf
2,75ee80336a6d6cf28fb239569e2889a2,False,1.9180000000000001,0.0,0,0.0,0,0,388100837,21.3,1.973,1.9180000000000001,23.273,-inf,-inf
2,a50b083538ea1cc420be003c26932859,False,3.1010000000000004,0.0,0,0.0,0,0,388100837,24.2,6.8210000000000015,3.1010000000000004,31.021,-inf,-inf
2,e7afe15b9590c1123451516c7a464bb6,False,3.014,0.0,0,0.0,0,0,69538093,19.2,4.544,3.014,23.744,-inf,-inf
2,1742ed29108381e911ebcb72def8c2ae,False,5.864,0.2,0,0.0,0,0,1001726218,17.9,1.4509999999999998,6.064,19.351,-inf,-inf
2,589f63cf645957ed94e6b25564602a7e,False,6.3389999999999995,0.7,0,48.0,0,0,1619106388,17.8,3.286,7.039,21.086000000000002,-inf,-inf
2,67e797dbfe7711e2b13dcb3ab55bcaf3,False,2.4019999999999997,0.0,0,0.0,0,0,277159353,17.1,11.226,2.4019999999999997,28.326,-inf,-inf
2,914fec53f9953daaf607265952af66bf,False,2.338,0.0,0,0.0,0,0,925836541,15.5,9.953,2.338,25.453,-inf,-inf
2,6d0100641f5f8fc5784cc890904ff4d5,False,8.164,1.7,0,1455.0,0,0,1619106388,16.4,3.801,9.863999999999999,20.201,-inf,-inf
2,c0d8191fc9ff3a6c30596a328ec6da31,False,1.041,0.0,0,0.0,0,0,69538093,14.5,1.257,1.041,15.757,-inf,-inf
2,3f9f6fecc3e343dc171c8144e2502643,False,13.344000000000001,3.0,0,3357.0,0,0,1169256702,26.6,5.686,16.344,32.286,-inf,-inf
10,90ab5cb6727534cfd4b50d51e110f2fe,True,16.462,50.8,0,590475.0,0,0,2071023479,25.8,6.565,67.262,32.365,-0.9689922480620153,-1.0782326587362892
2,6937eb46592d28a8b74d2ec4429ab008,True,18.381,3.2,0,4702.0,0,0,2046511596,12.9,9.646,21.581,22.546,0.7519379844961239,0.0428013838374878
2,207044a391f7f8acbcf093b9854deb41,True,15.700999999999999,3.3,0,4028.0,0,0,250908876,12.2,11.933,19.000999999999998,24.133,0.7295081967213114,0.2126548709236316
