Streamliner,md5checksum,sat,SRTime,solverTime,solverTimeOut,nNodes,SRMemOut,SRTimeOut,Seed,baseSolverTime,baseSRTime,totalTime,baseTotalTime,solverTimeReduction,totalTimeReduction
5-3,b467e0fcc44795f59184c405643f9b29,True,49.758,23.083000000000002,0.0,-1.0,0,0.0,742222371,57.115,33.665,72.84100000000001,90.78,0.5958504771075899,0.19760960564000873
5-3,8e0cd4f9d87601940595436fdb502604,True,79.509,36.266999999999996,0.0,-1.0,0,0.0,704231107,85.095,58.302,115.776,143.397,0.573805746518597,0.19261909244963282
5-3,70431b23c5ce62870e4c4ad3bdf14ea9,True,72.027,59.356,0.0,-1.0,0,0.0,704231107,89.62200000000001,46.392,131.383,136.014,0.3377072593782777,0.03404796565059479
5-3,b171c0adfe6ea75f19415355f1673e59,True,94.2,26.595,0.0,-1.0,0,0.0,1243161153,115.507,64.03,120.795,179.537,0.7697542140303185,0.32718603964642384
5-3,68fa28547b47d395a751c67d0e518d4f,True,91.167,19.753,0.0,-1.0,0,0.0,742222371,73.217,60.99100000000001,110.92,134.208,0.7302129286914241,0.17352169766332853
5-3,60038181bd8ec9e70e339ad15d362ccc,True,20.164,17.27,0.0,-1.0,0,0.0,601250847,25.042,12.097,37.434,37.139,0.3103585975561058,-0.007943132556072985
110-7,644f9815c397bce8768690202029bb70,False,47.52,301.0,1.0,-1.0,0,0.0,1024168762,61.567,47.573,348.52,109.14,-inf,-inf
110-7,6d5de3372c2d180e059c7b98b3a5a881,False,73.318,301.0,1.0,-1.0,0,0.0,898484186,61.83,61.333,374.318,123.163,-inf,-inf
110-7,d74d77533ccb4be40f468a7533e2ca61,False,68.956,301.0,1.0,-1.0,0,0.0,871604110,97.735,57.899,369.956,155.63400000000001,-inf,-inf
5-3,72cd7a740a67cb22c231b9d94ebd0dc5,True,51.122,36.446,0.0,-1.0,0,0.0,862983335,62.789,41.206,87.568,103.995,0.41954801000175196,0.1579595172844849
5-3,dcf9dedf7d1e98e35b2f931e52f229f4,True,72.015,36.639,0.0,-1.0,0,0.0,742222371,66.148,47.905,108.654,114.053,0.4461057023643949,0.0473376412720402
5-3,096610ea04f9a4aa642ce0c3a764b984,True,75.485,65.512,0.0,-1.0,0,0.0,742222371,63.637,50.389,140.997,114.02600000000001,-0.02946399107437497,-0.23653377299914055
5-3,b9ae27c146c0ae4c55ba55c71f175143,True,189.27700000000002,165.15400000000002,0.0,-1.0,0,0.0,1243161153,43.018,131.474,354.43100000000004,174.492,-2.839183597563811,-1.0312163308346518
5-3,09137634a7c4926a2fd4b74b5d52aac2,True,198.864,49.32,0.0,-1.0,0,0.0,1855736283,33.733000000000004,124.442,248.184,158.175,-0.46206978329825377,-0.5690469416785205
5-3,d4b199c7f788d6d9d80557da4119a43b,False,77.532,301.0,1.0,-1.0,0,0.0,1323164217,61.521,57.799,378.532,119.32,-inf,-inf
5-3,32863d031d7ba77d7d367a303729b497,True,49.568999999999996,33.608000000000004,0.0,-1.0,0,0.0,1862403973,50.007,36.685,83.17699999999999,86.69200000000001,0.32793408922750805,0.040545840446638844
5-3,bf74316c0b4c7ea09ea6f59fa402a819,True,73.783,44.01,0.0,-1.0,0,0.0,1716769868,50.278,58.835,117.793,109.113,0.12466685230120532,-0.07955055767873678
5-3,a4c3a2a3fccc31edd99b15493c62d457,True,93.919,18.462,0.0,-1.0,0,0.0,1444022664,13.729,67.639,112.381,81.368,-0.34474470099788773,-0.3811449218365943
5-3,ae76fd561030c242f7e1b7b88a47aa60,True,46.643,71.196,0.0,-1.0,0,0.0,1716769868,25.102,29.71,117.839,54.812,-1.8362680264520752,-1.1498759395752756
5-3,f0a4b1947cd580712b327c6fa78eebce,True,87.82,38.162,0.0,-1.0,0,0.0,2124404365,71.568,61.306,125.982,132.874,0.46677285937849317,0.051868687628881464
5-3,13337d357a463c07466422371ef75816,False,51.606,301.0,1.0,-1.0,0,0.0,209868865,92.6,38.317,352.606,130.917,-inf,-inf
5-3,81574e2188fc0de454b427c3db488e9d,False,50.207,301.0,1.0,-1.0,0,0.0,1001249781,104.331,39.507,351.207,143.838,-inf,-inf
5-3,8bd7ba5101c4f800f9804105c94ba223,True,148.154,33.623000000000005,0.0,-1.0,0,0.0,862983335,37.587,104.681,181.777,142.268,0.10546199483864098,-0.2777082689009474
5-3,23409fb118febe3f51b0f335f469b862,False,61.323,301.0,1.0,-1.0,0,0.0,1001249781,70.58,44.174,362.323,114.75399999999999,-inf,-inf
5-3,aea8b88afd57d73575d85a53f0f40b2b,True,131.312,66.73899999999999,0.0,-1.0,0,0.0,841814201,120.99,94.661,198.051,215.651,0.4483924291263741,0.08161334749201266
5-3,8943fc56ccea5df3af969bfa7c3273cc,True,71.98100000000002,179.60299999999995,0.0,-1.0,0,0.0,1243161153,104.25,50.161,251.58399999999997,154.411,-0.7228105515587525,-0.6293139737453937
5-3,88e8820e577f24513faf9a4c36765ea8,True,114.331,23.699,0.0,-1.0,0,0.0,1716769868,16.529,90.464,138.03,106.993,-0.4337830479762842,-0.29008439804473196
5-3,201bf4d413bfbc5fb468d8d3a0e71134,True,36.821,16.964000000000002,0.0,-1.0,0,0.0,2138789403,41.084,24.139,53.785,65.223,0.5870898646675105,0.17536758505435204
5-3,fb52e25345b4280172c65be46097d0a6,True,185.067,25.336,0.0,-1.0,0,0.0,862983335,14.948,125.163,210.40300000000002,140.111,-0.6949424672196948,-0.5016879474131227
5-3,cd5d3f1dec32adefefa573bcb9ffaff3,True,26.749000000000002,24.099,0.0,-1.0,0,0.0,1506308188,30.114,18.575,50.848,48.689,0.19974098425981274,-0.044342664667584034
5-3,21e358d0b0ee9dfe4a7208f1453cdb4c,True,96.685,56.784,0.0,-1.0,0,0.0,2138789403,73.07600000000002,58.343,153.469,131.41900000000004,0.22294597405440936,-0.16778395817956268
5-3,6bbb83ce67aa4d73dbfd499c0b272eb4,True,88.26299999999998,37.736,0.0,-1.0,0,0.0,2124404365,57.707,55.154,125.99899999999997,112.861,0.3460758660127888,-0.11640867970335157
5-3,702d2771173c068af1321837600a7f9f,True,86.336,48.596000000000004,0.0,-1.0,0,0.0,369468363,72.887,51.918,134.93200000000002,124.805,0.3332693072838777,-0.08114258242858867
5-3,3d2b3fe858812293f46929c4b839dac6,True,96.516,99.751,0.0,-1.0,0,0.0,1716769868,76.375,62.0,196.267,138.375,-0.3060687397708675,-0.41837037037037034
