Streamliner,Instance,SolverSatisfiable,SavileRowTotalTime,SolverSolveTime,SolverTimeOut,SolverNodes,SavileRowMemOut,SavileRowTimeOut,BaseModelTime,Seed,RunId
7,5bf8abd1ddc68770cd74c92ba9cbcc27.param,True,71.145,18.7,0.0,26842.0,0,0,300,472156590,
7,fece8b84f405f695e0791c282912f288.param,True,4.51,2.7,0.0,1696.0,0,0,300,239743840,
7,7dbc1d8a6bde1c940c6de9062c42428d.param,True,24.656,13.3,0.0,1184.0,0,0,300,1024168762,
7,03631757a11548fc945031323c73e513.param,True,48.64,15.3,0.0,361.0,0,0,300,898484186,
7,69c7b95760b4b4dfdf95d6fe18bcc8aa.param,True,33.712,14.6,0.0,1449.0,0,0,300,1745685560,
7,09e84379d5e19c198818830718090904.param,True,18.529,20.9,0.0,40715.0,0,0,300,2079374523,
7,c395429c005e4576c65521c2e8c79dca.param,True,15.617,15.0,0.0,6275.0,0,0,300,1346680148,
7,af166696c0ef7dfab0a03107ab089a69.param,True,17.753,15.1,0.0,284.0,0,0,300,1944277308,
7,da21b0ac5eee05c6a5ea0a976fcc1f04.param,True,143.299,66.3,0.0,50229.0,0,0,300,369468363,
7,8dd578b92275367e5d2a706216ab3afb.param,True,174.98,77.2,0.0,49772.0,0,0,300,2029107197,
7,e918b46474770ff9085e5bc8333fa214.param,True,28.831,17.7,0.0,758.0,0,0,300,1024168762,
7,503d4e9e9356d8aeb6aa0b6f647871f6.param,True,31.455,12.3,0.0,2491.0,0,0,300,73777461,
7,f6973984e7e21f95cf3c27e3cdb02454.param,True,46.162,14.6,0.0,487.0,0,0,300,529417144,
7-9,b77b975c4e27c3b31ce3d06a7b58e3b9.param,True,12.841,1.5,0.0,3843.0,0,0,300,1001249781,
7,af693de7efe9aa079a22d5c0aa9db54c.param,True,34.385,12.4,0.0,405.0,0,0,300,1037183978,
7,183211ef4af940fd3848a0fb8a3a4177.param,True,87.03200000000002,25.0,0.0,30009.0,0,0,300,1809274823,
7,72991954bfd042afbd51bd941e15c673.param,True,20.909,18.5,0.0,9185.0,0,0,300,572465125,
7-9,9ddc70f7fe4c9b983ab98e2d0b1aad60.param,True,6.428,3.1,0.0,4113.0,0,0,300,1855736283,
