Unnamed: 0,Instance,TotalTime,Satisfiable,Killed,conjure_RealTime,conjure_CPUTime,conjure_CPUUserTime,conjure_CPUSystemTime,conjure_CPUUsage,savilerow_RealTime,savilerow_CPUTime,savilerow_CPUUserTime,savilerow_CPUSystemTime,savilerow_CPUUsage,chuffed_RealTime,chuffed_CPUTime,chuffed_CPUUserTime,chuffed_CPUSystemTime,chuffed_CPUUsage,solver_satisfiable,solver_nodes,solver_failures,solver_restarts,solver_variables,solver_intVars,solver_boolVariables,solver_propagators,solver_propagations,solver_peakDepth,solver_nogoods,solver_backjumps,solver_peakMem,solver_time,solver_initTime,solver_solveTime,solver_objective,solver_baseMem,solver_trailMem,solver_randomSeed
414,c538ebc557e58b1be47c20e15d04c8ca.param,96.957667,True,False,0.504797,0.444726,0.360802,0.083924,88.1,5.73677,19.03,18.4782,0.551783,331.72,90.7161,90.0907,89.9723,0.118386,99.3106,True,847556.0,292241.0,626.0,45454.0,5520.0,39932.0,2450.0,100966493.0,668.0,292241.0,415040.0,0.0,90.646,0.138,90.508,-1.0,0.0,0.19,24629714.0
415,e14f43a805881a7263d7584023021d4b.param,25.519621,True,False,0.483991,0.435117,0.359781,0.075336,89.9019,15.7865,26.781,25.7206,1.06041,169.645,9.24913,9.20212,9.11968,0.082437,99.4917,True,117396.0,2225.0,12.0,133455.0,15444.0,118009.0,2056.0,1953063.0,1272.0,2225.0,106614.0,0.0,9.185,0.749,8.436,-1.0,0.0,0.42,569459731.0
416,0db07a1e13fae00b34a93db422976258.param,21.416629,True,False,0.402079,0.364428,0.342062,0.022366,90.6359,9.42205,20.2814,19.4525,0.828886,215.254,11.5925,11.4804,11.4026,0.077791,99.0325,True,95206.0,10047.0,35.0,77913.0,9114.0,68797.0,1530.0,3992565.0,926.0,10047.0,70122.0,0.0,11.54,0.439,11.101,-1.0,0.0,0.28,716030871.0
417,0284ed3829d80a000662b269b2b942e5.param,94.204468,True,False,0.629868,0.593017,0.558382,0.034635,94.1494,37.0956,49.5524,48.1987,1.35371,133.58,56.479,56.2396,56.1469,0.092644,99.5761,True,455050.0,24226.0,74.0,159533.0,18662.0,140869.0,3070.0,17699799.0,1868.0,24226.0,372108.0,0.0,56.387,0.51,55.877,-1.0,0.0,0.63,364773034.0
418,ed9eed617304faf6dbfe675269088b51.param,32.75727,True,False,0.45277,0.404132,0.348239,0.055893,89.2577,11.5332,21.6557,20.7367,0.919012,187.768,20.7713,20.6379,20.5516,0.086345,99.358,True,213863.0,14425.0,54.0,90687.0,10692.0,79993.0,2032.0,6648727.0,1308.0,14425.0,165227.0,0.0,20.71,0.558,20.152,-1.0,0.0,0.28,364773034.0
419,7e956fdd710fb1728d9de78f19b9eb1b.param,26.331662,True,False,0.431732,0.396122,0.351246,0.044876,91.7519,3.97933,13.7145,13.2651,0.449424,344.643,21.9206,21.8129,21.7541,0.058743,99.5085,True,442158.0,168008.0,392.0,33035.0,4032.0,29001.0,2387.0,37507464.0,420.0,168008.0,218520.0,0.0,21.883,0.098,21.785,-1.0,0.0,0.19,24629714.0
420,da8b8d2f7cb343b1e799be83b5d63b6f.param,244.013737,True,False,0.401737,0.372388,0.349666,0.022722,92.6945,67.528,79.8467,78.0731,1.77361,118.242,176.084,174.922,174.748,0.17418,99.3402,True,823206.0,24462.0,75.0,265170.0,30429.0,234739.0,3201.0,27988147.0,2400.0,24462.0,722236.0,0.0,175.859,0.903,174.956,-1.0,0.0,0.94,393115690.0
421,d1428755ee7e6d8e8947aff248d210a9.param,21.841175,True,False,0.510075,0.436238,0.37403,0.062208,85.5243,10.9109,22.5329,21.6567,0.876219,206.518,10.4202,10.3327,10.2642,0.068508,99.16,True,133400.0,13134.0,47.0,92194.0,10693.0,81499.0,1517.0,4405244.0,1163.0,13134.0,98015.0,0.0,10.331,0.499,9.832,-1.0,0.0,0.28,569459731.0
422,2783f80ebc7c15473b9fdb10b7386db1.param,25.915337,True,False,0.418037,0.379558,0.355236,0.024322,90.7953,14.4904,26.1682,25.2859,0.88226,180.59,11.0069,10.9417,10.8949,0.046817,99.4083,True,69365.0,11387.0,41.0,90306.0,10800.0,79504.0,3970.0,7213797.0,810.0,11387.0,37741.0,0.0,10.932,0.281,10.651,-1.0,0.0,0.42,508299779.0
423,eb275642dfb4e2af7421bbe804b0bf8f.param,299.219395,True,False,0.522295,0.416357,0.36749,0.048867,79.7168,59.6981,72.326,70.8249,1.50105,121.153,238.999,237.424,237.231,0.192992,99.3406,True,1828051.0,55429.0,146.0,218379.0,25272.0,193105.0,3316.0,51572657.0,2326.0,55429.0,1632734.0,0.0,238.831,1.226,237.605,-1.0,0.0,0.94,1618562023.0
424,0762e418fd5918047b7b6e7304d58348.param,77.034655,True,False,0.525355,0.460883,0.399782,0.061101,87.7279,15.0441,30.6066,29.4609,1.14573,203.445,61.4652,60.8907,60.7565,0.134204,99.0654,True,654863.0,66583.0,185.0,144710.0,16758.0,127950.0,3582.0,33602143.0,1320.0,66583.0,513616.0,0.0,61.36,0.546,60.814,-1.0,0.0,0.63,508299779.0
425,3c04de84ad568f745886567998af0596.param,39.394839000000005,True,False,0.483319,0.417179,0.356053,0.061126,86.3155,9.64202,18.9832,18.2096,0.773602,196.88,29.2695,28.9,28.8602,0.039811,98.7377,True,348185.0,28402.0,91.0,80658.0,9405.0,71251.0,1489.0,10575348.0,1148.0,28402.0,281597.0,0.0,29.196,0.245,28.951,-1.0,0.0,0.28,508299779.0
426,01e6eac6616f87f2f070226fee06c1dc.param,224.334654,True,False,0.479054,0.402301,0.31947,0.082831,83.9782,13.6376,25.647,24.5201,1.12691,188.062,210.218,208.751,208.577,0.173973,99.3021,True,1328586.0,186605.0,447.0,115026.0,13608.0,101416.0,4294.0,131553349.0,1633.0,186605.0,944142.0,0.0,210.162,0.372,209.79,-1.0,0.0,0.42,1909228284.0
427,a20eb17de96859f0beaaed8631b34a80.param,61.612803,True,False,0.506653,0.440487,0.385454,0.055033,86.9406,8.65395,19.9034,19.1692,0.734232,229.992,52.4522,51.965,51.8735,0.091495,99.0712,True,439285.0,80311.0,222.0,75256.0,9000.0,66254.0,3320.0,51644251.0,991.0,80311.0,288746.0,0.0,52.385,0.392,51.993,-1.0,0.0,0.28,132362068.0
428,013cc6f9d1978665a38e94d801d10e54.param,22.676455,True,False,0.450855,0.386239,0.363127,0.023112,85.6681,10.4789,20.4657,19.5395,0.926196,195.303,11.7467,11.6873,11.6464,0.040835,99.4937,True,151978.0,10804.0,39.0,88201.0,10450.0,77749.0,2138.0,5267638.0,1124.0,10804.0,116992.0,0.0,11.7,0.262,11.438,-1.0,0.0,0.28,19371032.0
429,63c7b36e03cb4099708fa691bb37da15.param,24.87805,True,False,0.41695,0.371406,0.351651,0.019755,89.0769,14.3463,31.4194,30.3228,1.09659,219.007,10.1148,10.0637,10.0051,0.058677,99.4956,True,40843.0,13785.0,49.0,133286.0,15504.0,117780.0,3648.0,10820193.0,768.0,13785.0,7759.0,0.0,10.038,0.44,9.598,-1.0,0.0,0.63,81348047.0
430,1110f326467ffc8552591c3e71d9ac92.param,82.386466,True,False,0.425966,0.388593,0.350661,0.037932,91.2263,16.4258,26.8987,25.6909,1.20781,163.759,65.5347,64.98,64.8667,0.113243,99.1535,True,524485.0,38513.0,126.0,141001.0,16354.0,124645.0,2282.0,20650201.0,1797.0,38513.0,405291.0,0.0,65.436,0.761,64.675,-1.0,0.0,0.42,750180309.0
431,173e9bf668e384c61bbea7d890692fc3.param,138.148679,True,False,0.492179,0.437929,0.377997,0.059932,88.9776,55.866,70.103,68.5651,1.53788,125.484,81.7905,81.193,80.9207,0.272273,99.2695,True,703793.0,15265.0,56.0,191028.0,22275.0,168751.0,3439.0,16615878.0,1919.0,15265.0,633126.0,0.0,81.677,1.195,80.482,-1.0,0.0,0.63,508299779.0
432,b08f334a85cad162cc616d7b2ae83a7d.param,19.607,True,False,0.51319,0.436275,0.354461,0.081814,85.0124,11.2308,21.6795,20.9069,0.772592,193.035,7.86301,7.81564,7.7351,0.080546,99.3976,True,107690.0,10535.0,38.0,103125.0,11934.0,91189.0,1606.0,3915778.0,954.0,10535.0,77698.0,0.0,7.779,0.361,7.418,-1.0,0.0,0.42,364773034.0
433,5938af0d966643a59af7690d4166cb8f.param,63.0590569,True,False,0.0380569,0.38612,0.358172,0.027948,1014.59,15.0397,25.5023,24.4667,1.03565,169.566,47.9813,47.5671,47.4966,0.070483,99.1369,True,461669.0,21842.0,63.0,104427.0,12312.0,92113.0,2332.0,12502817.0,1652.0,21842.0,398599.0,0.0,47.922,0.376,47.546,-1.0,0.0,0.42,1909228284.0
434,94398681cc0d6f345bfb044825d1b171.param,186.504538,True,False,0.521138,0.475095,0.45436,0.020735,91.1649,173.47,187.742,184.746,2.99527,108.227,12.5134,12.4294,12.2124,0.216978,99.3284,True,19949.0,1224.0,7.0,431343.0,49140.0,382201.0,4024.0,1211101.0,2149.0,1224.0,7178.0,0.0,12.275,2.334,9.941,-1.0,0.0,1.41,19371032.0
435,d2a9620fd8baa0e5f03d9768372378fa.param,30.780114,True,False,0.479414,0.410843,0.369589,0.041254,85.6969,11.5832,21.9397,21.1858,0.753901,189.41,18.7175,18.581,18.5077,0.073281,99.2707,True,244329.0,29196.0,94.0,104443.0,12040.0,92401.0,1484.0,12144495.0,1083.0,29196.0,172065.0,0.0,18.626,0.313,18.313,-1.0,0.0,0.42,1646195835.0
436,1c9690c4cf798b3c2442396637f1578d.param,51.28862,True,False,1.05762,1.04045,0.964191,0.07626,98.3764,24.7808,36.0972,34.777,1.32013,145.666,25.4502,25.2618,25.1614,0.100453,99.26,True,136279.0,5859.0,26.0,168563.0,19600.0,148961.0,2868.0,7157564.0,1428.0,5859.0,111551.0,0.0,25.333,0.895,24.438,-1.0,0.0,0.63,364773034.0
437,2ff65b5a5a74c9bd21e7fb4a15bae2fa.param,27.005775,True,False,0.448075,0.405818,0.379963,0.025855,90.5692,8.9767,19.0492,18.2963,0.752892,212.208,17.581,17.4706,17.4089,0.061647,99.372,True,213123.0,23200.0,70.0,59035.0,7144.0,51889.0,1916.0,8115105.0,1051.0,23200.0,152487.0,0.0,17.542,0.187,17.355,-1.0,0.0,0.28,1909228284.0
438,10077b31aa49ee8a9ef0464ba639a5b1.param,226.770681,True,False,0.520781,0.475838,0.434882,0.040956,91.3701,133.038,145.734,143.399,2.33539,109.544,93.2119,92.9656,92.7481,0.217497,99.7357,True,665277.0,10034.0,35.0,303528.0,35055.0,268471.0,4355.0,15504497.0,3739.0,10034.0,616070.0,0.0,93.471,1.73,91.741,-1.0,0.0,0.94,1474081920.0
439,39fd6f64f64fa91c1d46bbde22ee2c5f.param,13.535909,True,False,0.426079,0.378578,0.336966,0.041612,88.8516,7.45301,18.2641,17.5711,0.693009,245.056,5.65682,5.63531,5.60248,0.032832,99.6197,True,56909.0,10886.0,39.0,74203.0,8680.0,65521.0,1460.0,3407674.0,905.0,10886.0,29595.0,0.0,5.618,0.238,5.38,-1.0,0.0,0.28,19371032.0
440,f767e557dad7154d71fb58d127bdee5b.param,29.097059,True,False,0.820659,0.765915,0.707078,0.058837,93.3293,2.8396,11.0196,10.5883,0.431312,388.07,25.4368,25.3084,25.2556,0.052791,99.4954,True,596052.0,223006.0,510.0,26873.0,3450.0,23421.0,4846.0,93144946.0,264.0,223006.0,304579.0,0.0,25.415,0.09,25.325,-1.0,0.0,0.19,508299779.0
441,865b9d9406bf0b87467e4be0946f520f.param,32.118727,True,False,0.481817,0.429922,0.393126,0.036796,89.2293,22.624,36.1999,34.9079,1.29198,160.007,9.01291,8.95617,8.87953,0.076646,99.3705,True,69487.0,4107.0,17.0,175152.0,20007.0,155143.0,1867.0,2549269.0,697.0,4107.0,56360.0,0.0,8.898,0.638,8.26,-1.0,0.0,0.63,19371032.0
442,c81ac96b2a033163658449664176f05f.param,21.552167,True,False,0.798157,0.755825,0.738099,0.017726,94.6963,9.14121,20.3824,19.6224,0.760047,222.973,11.6128,11.5602,11.5095,0.050778,99.5472,True,186095.0,9928.0,34.0,81623.0,9548.0,72073.0,1600.0,4471371.0,740.0,9928.0,160101.0,0.0,11.563,0.255,11.308,-1.0,0.0,0.28,1646195835.0
443,3e97a370fdc6fecc175fbd68a47801eb.param,24.457837,True,False,0.407957,0.380349,0.363535,0.016814,93.2326,5.80218,15.8685,15.256,0.612458,273.492,18.2477,18.17,18.1202,0.049735,99.5739,True,260662.0,25601.0,79.0,55973.0,6670.0,49301.0,1494.0,10445192.0,976.0,25601.0,206705.0,0.0,18.222,0.305,17.917,-1.0,0.0,0.19,24629714.0
444,ba42ecfda0aea9bed73bf67194f8e7df.param,26.245103,True,False,0.119003,0.45286,0.406311,0.046549,380.545,5.9699,17.3943,16.8652,0.52904,291.366,20.1562,20.0115,19.9389,0.072607,99.2824,True,286777.0,63355.0,174.0,51176.0,6120.0,45054.0,2280.0,22609050.0,720.0,63355.0,182032.0,0.0,20.1,0.282,19.818,-1.0,0.0,0.19,132362068.0
445,74bc598313d382056e935bfd7a970a67.param,42.59402,True,False,1.08362,0.988191,0.892453,0.095738,91.1936,11.5538,24.5574,23.7361,0.821347,212.549,29.9566,29.7568,29.6943,0.062534,99.333,True,208929.0,34020.0,107.0,84286.0,10080.0,74204.0,3710.0,23778527.0,987.0,34020.0,133772.0,0.0,29.864,0.265,29.599,-1.0,0.0,0.42,569459731.0
446,ffe95d120197144b2a7fdf037f1ec0ff.param,238.995093,True,False,0.465193,0.413349,0.353969,0.05938,88.8554,158.558,175.302,172.627,2.67489,110.56,79.9719,79.2982,79.0895,0.208748,99.1576,True,387657.0,11719.0,43.0,398163.0,45360.0,352801.0,3724.0,12250656.0,2611.0,11719.0,324250.0,0.0,79.748,2.133,77.615,-1.0,0.0,1.41,1618562023.0
447,825503cde9aa20fcf8db26dd63e42787.param,21.534311,True,False,0.466291,0.41547,0.351623,0.063847,89.101,7.24302,17.2667,16.6066,0.660168,238.391,13.825,13.6972,13.6365,0.060635,99.0755,True,207368.0,32580.0,99.0,66226.0,7920.0,58304.0,2930.0,13991345.0,795.0,32580.0,143424.0,0.0,13.759,0.347,13.412,-1.0,0.0,0.28,19371032.0
448,0cd3969e967ed0086e8c062005d59a97.param,28.191231,True,False,0.605631,0.544639,0.456801,0.087838,89.9292,16.8335,32.7278,31.4743,1.25351,194.421,10.7521,10.6866,10.5364,0.150175,99.3901,True,141895.0,6676.0,30.0,175152.0,20007.0,155143.0,1867.0,3443800.0,1574.0,6676.0,117043.0,0.0,10.651,0.711,9.94,-1.0,0.0,0.63,24629714.0
449,08dc05f7ff8418fd80d4273c7fe07c12.param,24.919041,True,False,0.442141,0.403799,0.344397,0.059402,91.3281,15.648,27.3165,26.1795,1.137,174.569,8.8289,8.77595,8.72225,0.053694,99.4003,True,39746.0,4880.0,22.0,118723.0,13888.0,104833.0,2300.0,2706032.0,1115.0,4880.0,21940.0,0.0,8.763,0.412,8.351,-1.0,0.0,0.42,19371032.0
450,874961edfcb5dfb46051bd7fc4c38ea2.param,27.476705,True,False,0.487815,0.420281,0.348614,0.071667,86.1558,8.09069,19.0083,18.3038,0.704509,234.941,18.8982,18.7297,18.6114,0.118361,99.1084,True,134620.0,34053.0,107.0,91566.0,10710.0,80854.0,2830.0,18669975.0,667.0,34053.0,70994.0,0.0,18.811,0.496,18.315,-1.0,0.0,0.42,81348047.0
451,a75f1f99dbfff80c127132e79e59305e.param,177.666626,True,False,0.520626,0.417394,0.367038,0.050356,80.1716,41.193,53.2467,51.8467,1.40001,129.261,135.953,134.993,134.731,0.26146,99.2936,True,839911.0,36810.0,118.0,188863.0,21812.0,167049.0,2740.0,31712285.0,1941.0,36810.0,713831.0,0.0,135.792,0.732,135.06,-1.0,0.0,0.63,989800890.0
452,3b464c98d80b2544f2e5f193a9f8b9ba.param,18.577408,True,False,0.480128,0.435214,0.376505,0.058709,90.6454,10.3296,23.4757,22.703,0.772754,227.267,7.76768,7.70346,7.64575,0.057707,99.1732,True,50192.0,10198.0,35.0,93393.0,10890.0,82501.0,1714.0,4393980.0,638.0,10198.0,24755.0,0.0,7.679,0.288,7.391,-1.0,0.0,0.28,716030871.0
453,29967072006e74e462e375f3583e7b75.param,20.588657,True,False,0.443127,0.413214,0.340985,0.072229,93.2496,12.9919,23.5632,22.7227,0.840512,181.368,7.15363,7.09888,7.01931,0.079565,99.2346,True,142111.0,5843.0,26.0,116977.0,13442.0,103533.0,1522.0,2282342.0,1689.0,5843.0,121706.0,0.0,7.073,0.492,6.581,-1.0,0.0,0.42,569459731.0
454,229d6ebad4f50869bc3f438c292b5e29.param,49.489569,True,False,0.696349,0.633549,0.571835,0.061714,90.9815,9.42492,21.4796,20.7136,0.766008,227.903,39.3683,39.152,39.0418,0.11022,99.4505,True,500191.0,53514.0,141.0,89466.0,10584.0,78880.0,3358.0,25632943.0,1097.0,53514.0,391772.0,0.0,39.333,0.434,38.899,-1.0,0.0,0.42,132362068.0
455,43dcc957bfa2366468a1bcbb95356c81.param,111.729705,True,False,0.470105,0.408009,0.338402,0.069607,86.791,68.746,83.4044,81.7487,1.65576,121.323,42.5136,42.2457,41.9852,0.260565,99.3699,True,465069.0,11335.0,41.0,211500.0,24531.0,186967.0,3387.0,8038767.0,1998.0,11335.0,413990.0,0.0,42.402,1.061,41.341,-1.0,0.0,0.63,1457301386.0
456,3c89d35c908d2b14de54e0b9c4a1b311.param,143.396147,True,False,0.439947,0.39821,0.352145,0.046065,90.5131,14.3772,26.2172,25.1585,1.05871,182.353,128.579,127.648,127.507,0.141111,99.2762,True,1415387.0,89238.0,251.0,120403.0,14000.0,106401.0,2068.0,43994197.0,1418.0,89238.0,1180948.0,0.0,128.483,0.652,127.831,-1.0,0.0,0.42,716030871.0
457,9f0068ab738022225f8ac44575a72998.param,31.559011,True,False,0.473571,0.434319,0.405737,0.028582,91.7115,8.98614,18.3871,17.6685,0.718661,204.617,22.0993,21.943,21.8664,0.076625,99.2928,True,382076.0,16401.0,62.0,93393.0,10890.0,82501.0,1714.0,6353591.0,1244.0,16401.0,332524.0,0.0,22.021,0.305,21.716,-1.0,0.0,0.28,364773034.0
458,34b33ce986eb4237a553f7e79b8d67f1.param,149.74836699999997,True,False,0.426067,0.397801,0.375863,0.021938,93.3658,10.0513,20.9281,20.1484,0.779703,208.213,139.271,138.224,138.08,0.144233,99.2482,True,1118043.0,179260.0,431.0,104646.0,12240.0,92404.0,3220.0,87424025.0,1143.0,179260.0,795102.0,0.0,139.133,0.327,138.806,-1.0,0.0,0.42,1909228284.0
459,fed09df39a35a22593e5905cb42bf31f.param,427.060221,True,False,0.506221,0.443669,0.388945,0.054724,87.6433,138.246,152.858,150.374,2.48368,110.57,288.308,286.313,285.675,0.638078,99.3081,True,1000701.0,38213.0,124.0,440726.0,50400.0,390324.0,7458.0,65704891.0,2574.0,38213.0,843739.0,0.0,287.944,2.018,285.926,-1.0,0.0,1.41,508299779.0
460,06b46ad2ac481fd1b354c4a5db009459.param,24.870541,True,False,0.472241,0.409503,0.352646,0.056857,86.7148,13.9134,24.8661,23.7717,1.09437,178.72,10.4849,10.4122,10.3654,0.046768,99.3068,True,105646.0,5483.0,23.0,112388.0,13195.0,99191.0,2331.0,3204486.0,1298.0,5483.0,83406.0,0.0,10.387,0.341,10.046,-1.0,0.0,0.42,24629714.0
461,c0b633394a9c9d8ad89000dd2ef1059e.param,64.47654800000001,True,False,0.489388,0.439557,0.370738,0.068819,89.8177,56.587,70.4462,68.9526,1.49355,124.492,7.40016,7.36111,7.27347,0.087645,99.4723,True,34372.0,2353.0,13.0,235707.0,27048.0,208657.0,2856.0,1476684.0,1575.0,2353.0,20534.0,0.0,7.279,0.759,6.52,-1.0,0.0,0.94,750180309.0
462,5f4a34facd693249d2782ff1cbcf5c35.param,14.292438,True,False,0.543018,0.415904,0.356979,0.058925,76.5912,7.87033,18.1619,17.4618,0.700108,230.764,5.87909,5.83304,5.79323,0.039808,99.2167,True,108054.0,6419.0,30.0,73856.0,8671.0,65183.0,1551.0,2743232.0,848.0,6419.0,88405.0,0.0,5.834,0.228,5.606,-1.0,0.0,0.28,750180309.0
463,ca0c3bd1ab97b169e83ade7e25d89174.param,83.608168,True,False,0.810968,0.802107,0.746218,0.055889,98.9074,17.4999,29.0012,27.7608,1.24039,165.722,65.2973,65.2573,65.1568,0.100528,99.9389,True,729985.0,37222.0,119.0,156663.0,18060.0,138601.0,2184.0,20763676.0,1541.0,37222.0,615670.0,0.0,65.507,0.523,64.984,-1.0,0.0,0.63,750180309.0
464,d1668e299dd1f6c8f927b0f333f497c5.param,46.415207,True,False,0.403007,0.375328,0.353455,0.021873,93.1319,14.2809,26.0105,24.9381,1.07245,182.135,31.7313,31.5483,31.4926,0.055683,99.4233,True,383724.0,13361.0,47.0,119309.0,13838.0,105469.0,1942.0,9482025.0,1461.0,13361.0,342654.0,0.0,31.613,0.363,31.25,-1.0,0.0,0.42,750180309.0
465,1a306da3666c51308bb158be5a5c1b0c.param,25.186733,True,False,0.497973,0.454795,0.360315,0.09448,91.3293,9.02486,20.4875,19.7787,0.708867,227.012,15.6639,15.5976,15.5459,0.051747,99.5766,True,223246.0,9808.0,34.0,89148.0,10395.0,78751.0,1639.0,4804799.0,1046.0,9808.0,195347.0,0.0,15.614,0.324,15.29,-1.0,0.0,0.28,132362068.0
466,56bbe8bbf407da206ab4bf634fb5b605.param,35.503384,True,False,0.536084,0.427126,0.362175,0.064951,79.6752,17.4086,28.9237,27.7089,1.2148,166.146,17.5587,17.4687,17.3761,0.092577,99.487,True,88140.0,6671.0,30.0,118167.0,13932.0,104233.0,2632.0,5888178.0,1142.0,6671.0,59980.0,0.0,17.473,0.448,17.025,-1.0,0.0,0.42,1457301386.0
467,ba077b1c3e2294d518255de0858dc16d.param,129.33012200000002,True,False,0.390522,0.367613,0.346317,0.021296,94.1337,24.6346,34.648,33.4007,1.24733,140.648,104.305,103.657,103.533,0.124259,99.3792,True,1188817.0,28408.0,91.0,158931.0,18480.0,140449.0,2708.0,25134950.0,2363.0,28408.0,1090604.0,0.0,104.193,0.576,103.617,-1.0,0.0,0.63,19371032.0
468,4dc5882136cb02492edfbf6a7b8ac07e.param,17.802599,True,False,0.513609,0.453128,0.370035,0.083093,88.2243,5.55949,15.1512,14.6209,0.530242,272.528,11.7295,11.6414,11.6006,0.040798,99.2489,True,264317.0,22800.0,67.0,42528.0,5103.0,37423.0,1255.0,6951002.0,1183.0,22800.0,220556.0,0.0,11.666,0.15,11.516,-1.0,0.0,0.19,1724245322.0
469,05008e6ce7f03b3d03dd5c9bff8f9aa1.param,153.584257,True,False,0.473057,0.401979,0.352546,0.049433,84.9748,101.759,114.402,112.047,2.35488,112.424,51.3522,51.1229,50.9736,0.149292,99.5535,True,260996.0,12392.0,46.0,254775.0,29484.0,225289.0,3856.0,15125289.0,2511.0,12392.0,194907.0,0.0,51.205,1.258,49.947,-1.0,0.0,0.94,508299779.0
470,1b0ff65c84d9b17a342039925f90ed9a.param,40.926403,True,False,0.499103,0.473261,0.392172,0.081089,94.8223,15.3035,28.7974,27.7628,1.03461,188.175,25.1238,25.0205,24.926,0.094527,99.5891,True,284326.0,23672.0,71.0,143971.0,16544.0,127425.0,1852.0,7616393.0,1360.0,23672.0,220590.0,0.0,25.046,0.561,24.485,-1.0,0.0,0.42,1618562023.0
471,e75e274f4e35b7387192eb8a4911800f.param,230.137918,True,False,0.434918,0.404625,0.376193,0.028432,93.0348,44.568,59.6176,58.1464,1.47113,133.768,185.135,183.899,183.682,0.217574,99.3325,True,1092984.0,57030.0,154.0,193963.0,22360.0,171601.0,2684.0,36466321.0,2068.0,57030.0,910750.0,0.0,184.988,0.751,184.237,-1.0,0.0,0.63,1618562023.0
472,5f525e1ff2103534d3c5b58bd76fe73b.param,88.008812,True,False,0.386212,0.366238,0.346509,0.019729,94.8282,53.3208,65.8491,64.4028,1.44627,123.496,34.3018,34.1707,34.07,0.100631,99.6176,True,215982.0,15414.0,58.0,255990.0,29241.0,226747.0,2677.0,9816601.0,2040.0,15414.0,154524.0,0.0,34.13,0.873,33.257,-1.0,0.0,0.94,750180309.0
473,ea1b7d0c4b7614bac428543bec3989bc.param,25.390212,True,False,0.492172,0.419432,0.359683,0.059749,85.2206,7.60054,18.4341,17.7624,0.671613,242.536,17.2975,17.1735,17.1089,0.064589,99.2833,True,205049.0,26924.0,83.0,85896.0,10080.0,75814.0,2824.0,12626582.0,1164.0,26924.0,152135.0,0.0,17.233,0.484,16.749,-1.0,0.0,0.28,1724245322.0
474,34682ea5644b57d57ea23406f5026e95.param,59.395083,True,False,0.482243,0.430344,0.366981,0.063363,89.238,52.5092,63.6038,62.1372,1.46663,121.129,6.40364,6.34381,6.27105,0.07276,99.0657,True,102386.0,2481.0,14.0,215843.0,24928.0,190913.0,3120.0,1939458.0,1780.0,2481.0,84886.0,0.0,6.289,0.692,5.597,-1.0,0.0,0.63,1618562023.0
475,798b3fe3d48d6051abc2cdb52ffe6678.param,35.061388,True,False,0.418288,0.369382,0.352966,0.016416,88.308,17.4623,32.269,31.1399,1.12914,184.793,17.1808,17.0772,17.0154,0.061783,99.3968,True,197560.0,11682.0,43.0,139521.0,16146.0,123373.0,2146.0,5405013.0,1340.0,11682.0,156412.0,0.0,17.106,0.448,16.658,-1.0,0.0,0.42,716030871.0
476,fc464c87b8ed6b05f233623d08f3224a.param,174.356867,True,False,0.494667,0.415988,0.347246,0.068742,84.0945,61.8862,74.781,73.2571,1.52394,120.836,111.976,111.239,111.057,0.182757,99.3423,True,572074.0,32490.0,99.0,243078.0,27825.0,215251.0,2729.0,22674671.0,2105.0,32490.0,459499.0,0.0,111.833,0.97,110.863,-1.0,0.0,0.94,716030871.0
477,1ffb6e9888b7cd72991ecb0ed14c6ce3.param,191.425077,True,False,0.434977,0.390522,0.374512,0.01601,89.7799,64.5111,80.1044,78.4318,1.67263,124.171,126.479,125.724,125.458,0.266733,99.4034,True,560810.0,22602.0,66.0,231263.0,26660.0,204601.0,3184.0,17958482.0,2406.0,22602.0,474995.0,0.0,126.336,0.864,125.472,-1.0,0.0,0.94,716030871.0
478,573ee811fc281179d176e7226837abb7.param,150.25309800000002,True,False,0.552998,0.507473,0.414766,0.092707,91.7676,60.9273,77.1245,75.5242,1.60035,126.584,88.7728,88.3472,88.0933,0.253952,99.5206,True,1024764.0,24953.0,78.0,229333.0,26486.0,202845.0,3310.0,20379742.0,2307.0,24953.0,921727.0,0.0,88.635,0.855,87.78,-1.0,0.0,0.94,750180309.0
479,5d1d00ff02846b4a038ef041ff432c12.param,33.236014000000004,True,False,0.504114,0.421522,0.352499,0.069023,83.6164,18.693,28.8644,27.7051,1.15935,154.413,14.0389,13.9843,13.9236,0.060748,99.6115,True,252197.0,11483.0,42.0,151653.0,17550.0,134101.0,2326.0,5535744.0,1648.0,11483.0,210733.0,0.0,13.961,0.477,13.484,-1.0,0.0,0.63,393115690.0
480,add12d749d3552ac4108c6896f9ef4a4.param,100.779687,True,False,0.430407,0.383767,0.34555,0.038217,89.1637,8.85868,19.1421,18.3876,0.754495,216.083,91.4906,90.9628,90.8245,0.138315,99.4231,True,870628.0,142161.0,339.0,91622.0,10752.0,80868.0,3006.0,65992175.0,1099.0,142161.0,625396.0,0.0,91.394,0.31,91.084,-1.0,0.0,0.42,508299779.0
481,282f4bdbf2844211bba04e542560730c.param,43.753395,True,False,0.414095,0.373856,0.352144,0.021712,90.2827,19.5402,30.9033,29.839,1.06436,158.153,23.7991,23.6148,23.5036,0.111157,99.2254,True,239490.0,16022.0,62.0,130155.0,15096.0,115057.0,2112.0,8146670.0,1391.0,16022.0,184918.0,0.0,23.691,0.717,22.974,-1.0,0.0,0.42,1618562023.0
